Date,Distance Walking/Running,Steps,Distance Swimming,Strokes,Distance Cycling,Distance Wheelchair,Distance Downhill Snowsports
2022-01-24,10492.61,17321.00,0.00,0.00,0.00,0.00,0.00
2022-01-25,12303.71,15915.00,0.00,0.00,0.00,0.00,0.00
2022-01-26,13728.04,21392.15,0.00,0.00,0.00,0.00,0.00
2022-01-27,11519.54,18104.85,0.00,0.00,0.00,0.00,0.00
2022-01-28,8439.17,13941.00,0.00,0.00,0.00,0.00,0.00
2022-01-29,5174.07,8268.00,0.00,0.00,0.00,0.00,0.00
2022-01-30,8011.97,12618.00,0.00,0.00,0.00,0.00,0.00
2022-01-31,3726.45,6459.00,0.00,0.00,0.00,0.00,0.00
2022-02-01,3226.04,5273.00,0.00,0.00,0.00,0.00,0.00
2022-02-02,1049.77,1942.00,0.00,0.00,0.00,0.00,0.00
2022-02-03,1715.77,2901.00,0.00,0.00,0.00,0.00,0.00
2022-02-04,1478.89,2566.00,0.00,0.00,0.00,0.00,0.00
2022-02-05,653.23,1198.00,0.00,0.00,0.00,0.00,0.00
2022-02-06,12828.81,15299.00,0.00,0.00,0.00,0.00,0.00
2022-02-07,527.83,921.00,0.00,0.00,0.00,0.00,0.00
2022-02-08,8145.69,11788.00,0.00,0.00,0.00,0.00,0.00
2022-02-09,6207.53,10190.00,0.00,0.00,0.00,0.00,0.00
2022-02-10,3998.85,6112.40,0.00,0.00,0.00,0.00,0.00
2022-02-11,778.90,1356.60,0.00,0.00,0.00,0.00,0.00
2022-02-12,2076.18,3107.00,0.00,0.00,0.00,0.00,0.00
2022-02-13,8293.38,13674.00,0.00,0.00,0.00,0.00,0.00
2022-02-14,1917.75,2918.00,0.00,0.00,0.00,0.00,0.00
2022-02-15,7303.15,9239.00,0.00,0.00,0.00,0.00,0.00
2022-02-16,795.46,1304.00,0.00,0.00,0.00,0.00,0.00
2022-02-17,6585.39,7488.00,0.00,0.00,0.00,0.00,0.00
2022-02-18,6901.70,8294.00,0.00,0.00,0.00,0.00,0.00
2022-02-19,6464.82,7912.00,0.00,0.00,0.00,0.00,0.00
2022-02-20,3408.98,5289.00,0.00,0.00,0.00,0.00,0.00
2022-02-21,12002.68,15548.00,0.00,0.00,0.00,0.00,0.00
2022-02-22,10355.21,13957.00,0.00,0.00,0.00,0.00,0.00
2022-02-23,9948.62,14523.00,0.00,0.00,8688.54,0.00,0.00
2022-02-24,9206.24,14277.00,0.00,0.00,0.00,0.00,0.00
2022-02-25,13403.16,17578.00,0.00,0.00,0.00,0.00,0.00
2022-02-26,16536.55,19884.92,0.00,0.00,0.00,0.00,0.00
2022-02-27,10744.52,13982.00,0.00,0.00,0.00,0.00,0.00
2022-02-28,6875.10,9636.00,0.00,0.00,0.00,0.00,0.00
2022-03-01,5767.53,8533.00,0.00,0.00,0.00,0.00,0.00
2022-03-02,4839.55,7234.00,0.00,0.00,0.00,0.00,0.00
2022-03-03,11186.55,17722.00,0.00,0.00,0.00,0.00,0.00
2022-03-04,9932.27,14626.00,0.00,0.00,0.00,0.00,0.00
2022-03-05,12875.52,16671.38,0.00,0.00,0.00,0.00,0.00
2022-03-06,10636.32,15333.53,0.00,0.00,0.00,0.00,0.00
2022-03-07,8339.36,10549.00,0.00,0.00,0.00,0.00,0.00
2022-03-08,4122.62,6073.00,0.00,0.00,0.00,0.00,0.00
2022-03-09,6217.82,8515.00,0.00,0.00,0.00,0.00,0.00
2022-03-10,5216.91,7892.00,0.00,0.00,0.00,0.00,0.00
2022-03-11,9112.64,10563.00,0.00,0.00,0.00,0.00,0.00
2022-03-12,9837.67,13409.00,0.00,0.00,0.00,0.00,0.00
2022-03-13,9001.51,11736.62,0.00,0.00,0.00,0.00,0.00
2022-03-14,3476.83,5332.38,0.00,0.00,0.00,0.00,0.00
2022-03-15,6833.33,9276.00,0.00,0.00,0.00,0.00,0.00
2022-03-16,10595.56,15764.00,0.00,0.00,0.00,0.00,0.00
2022-03-17,5159.47,38290.36,0.00,0.00,0.00,0.00,0.00
2022-03-18,9027.73,10254.00,0.00,0.00,0.00,0.00,0.00
2022-03-19,4921.58,6665.00,0.00,0.00,0.00,0.00,0.00
2022-03-20,7634.09,9870.00,0.00,0.00,0.00,0.00,0.00
2022-03-21,4125.81,6110.00,0.00,0.00,0.00,0.00,0.00
2022-03-22,9958.48,13073.40,0.00,0.00,0.00,0.00,0.00
2022-03-23,3508.56,5228.45,0.00,0.00,0.00,0.00,0.00
2022-03-24,4255.23,6335.15,0.00,0.00,0.00,0.00,0.00
2022-03-25,15556.30,19184.00,0.00,0.00,0.00,0.00,0.00
2022-03-26,13765.78,16903.00,0.00,0.00,0.00,0.00,0.00
2022-03-27,11449.66,14127.00,0.00,0.00,0.00,0.00,0.00
2022-03-28,7802.51,10855.00,0.00,0.00,0.00,0.00,0.00
2022-03-29,12449.03,16001.61,0.00,0.00,0.00,0.00,0.00
2022-03-30,4198.22,6246.00,0.00,0.00,0.00,0.00,0.00
2022-03-31,11810.28,14507.00,0.00,0.00,0.00,0.00,0.00
2022-04-01,3498.25,5208.00,0.00,0.00,0.00,0.00,0.00
2022-04-02,8780.14,12808.84,0.00,0.00,0.00,0.00,0.00
2022-04-03,8115.59,11245.00,0.00,0.00,0.00,0.00,0.00
2022-04-04,5889.58,8851.00,0.00,0.00,0.00,0.00,0.00
2022-04-05,9892.01,12451.00,0.00,0.00,0.00,0.00,0.00
2022-04-06,4354.72,6391.90,0.00,0.00,0.00,0.00,0.00
2022-04-07,8702.96,10834.10,0.00,0.00,0.00,0.00,0.00
2022-04-08,2388.20,3580.18,0.00,0.00,0.00,0.00,0.00
2022-04-09,8111.30,11636.82,0.00,0.00,0.00,0.00,0.00
2022-04-10,4902.34,7224.00,0.00,0.00,0.00,0.00,0.00
2022-04-11,15495.79,20224.00,0.00,0.00,0.00,0.00,0.00
2022-04-12,3979.19,5941.00,0.00,0.00,0.00,0.00,0.00
2022-04-13,8098.80,9756.00,0.00,0.00,0.00,0.00,0.00
2022-04-14,2712.93,4400.00,0.00,0.00,0.00,0.00,0.00
2022-04-15,3476.31,4842.61,0.00,0.00,0.00,0.00,0.00
2022-04-16,4464.08,5138.00,0.00,0.00,0.00,0.00,0.00
2022-04-17,14157.23,16855.00,0.00,0.00,0.00,0.00,0.00
2022-04-18,4961.94,7205.00,0.00,0.00,0.00,0.00,0.00
2022-04-19,9781.06,12338.00,0.00,0.00,0.00,0.00,0.00
2022-04-20,4606.41,6851.00,0.00,0.00,0.00,0.00,0.00
2022-04-21,11416.39,13750.00,0.00,0.00,0.00,0.00,0.00
2022-04-22,3083.79,5090.00,0.00,0.00,0.00,0.00,0.00
2022-04-23,2915.54,4365.45,0.00,0.00,0.00,0.00,0.00
2022-04-24,9252.07,11234.00,0.00,0.00,0.00,0.00,0.00
2022-04-25,7631.86,11174.00,0.00,0.00,0.00,0.00,0.00
2022-04-26,9313.04,11568.08,0.00,0.00,0.00,0.00,0.00
2022-04-27,8323.21,12622.00,0.00,0.00,0.00,0.00,0.00
2022-04-28,9833.22,12697.00,0.00,0.00,0.00,0.00,0.00
2022-04-29,3064.30,4679.00,0.00,0.00,0.00,0.00,0.00
2022-04-30,12004.54,14629.00,0.00,0.00,0.00,0.00,0.00
2022-05-01,7469.76,9148.97,0.00,0.00,0.00,0.00,0.00
2022-05-02,7720.62,10618.03,0.00,0.00,0.00,0.00,0.00
2022-05-03,8222.65,10955.21,0.00,0.00,0.00,0.00,0.00
2022-05-04,5643.27,7004.74,0.00,0.00,0.00,0.00,0.00
2022-05-05,7801.68,9402.00,0.00,0.00,0.00,0.00,0.00
2022-05-06,3902.01,5703.00,0.00,0.00,0.00,0.00,0.00
2022-05-07,4997.89,6970.42,0.00,0.00,0.00,0.00,0.00
2022-05-08,9717.90,12005.90,0.00,0.00,0.00,0.00,0.00
2022-05-09,1959.71,2922.00,0.00,0.00,0.00,0.00,0.00
2022-05-10,8880.99,11070.00,0.00,0.00,0.00,0.00,0.00
2022-05-11,2140.01,3215.79,0.00,0.00,0.00,0.00,0.00
2022-05-12,12239.35,14093.00,0.00,0.00,0.00,0.00,0.00
2022-05-13,11134.45,15664.00,0.00,0.00,0.00,0.00,0.00
2022-05-14,9485.09,12270.00,0.00,0.00,0.00,0.00,0.00
2022-05-15,2116.82,3099.00,0.00,0.00,0.00,0.00,0.00
2022-05-16,10517.04,13661.00,0.00,0.00,0.00,0.00,0.00
2022-05-17,7137.77,8303.00,0.00,0.00,0.00,0.00,0.00
2022-05-18,2841.93,4317.00,0.00,0.00,0.00,0.00,0.00
2022-05-19,8093.74,9922.00,0.00,0.00,0.00,0.00,0.00
2022-05-20,8002.99,11932.00,0.00,0.00,0.00,0.00,0.00
2022-05-21,8426.59,12128.00,0.00,0.00,0.00,0.00,0.00
2022-05-22,3642.94,5565.00,0.00,0.00,0.00,0.00,0.00
2022-05-23,7780.35,10620.00,0.00,0.00,0.00,0.00,0.00
2022-05-24,1527.68,2662.00,0.00,0.00,0.00,0.00,0.00
2022-05-25,6259.47,9469.00,0.00,0.00,0.00,0.00,0.00
2022-05-26,5942.95,6860.00,0.00,0.00,0.00,0.00,0.00
2022-05-27,23.00,37.00,0.00,0.00,0.00,0.00,0.00
2022-05-28,7064.70,8848.00,0.00,0.00,0.00,0.00,0.00
2022-05-29,9193.29,11956.00,0.00,0.00,0.00,0.00,0.00
2022-05-30,9739.28,15601.00,0.00,0.00,0.00,0.00,0.00
2022-05-31,6034.90,8751.00,0.00,0.00,0.00,0.00,0.00
2022-06-01,2093.96,2982.00,0.00,0.00,0.00,0.00,0.00
2022-06-02,6643.14,8419.00,0.00,0.00,0.00,0.00,0.00
2022-06-03,5713.89,7709.00,0.00,0.00,0.00,0.00,0.00
2022-06-04,11366.75,14963.00,0.00,0.00,0.00,0.00,0.00
2022-06-05,9987.17,12757.00,0.00,0.00,0.00,0.00,0.00
2022-06-06,8605.49,10646.00,0.00,0.00,0.00,0.00,0.00
2022-06-07,2567.54,3744.69,0.00,0.00,0.00,0.00,0.00
2022-06-08,5392.62,6616.00,0.00,0.00,0.00,0.00,0.00
2022-06-09,4486.94,6683.00,0.00,0.00,0.00,0.00,0.00
2022-06-10,4809.38,7055.00,0.00,0.00,0.00,0.00,0.00
2022-06-11,4796.73,6636.00,0.00,0.00,0.00,0.00,0.00
2022-06-12,10506.17,12770.00,0.00,0.00,0.00,0.00,0.00
2022-06-13,6265.58,8341.00,0.00,0.00,0.00,0.00,0.00
2022-06-14,10863.65,13235.00,0.00,0.00,0.00,0.00,0.00
2022-06-15,5187.35,12927.25,0.00,0.00,0.00,0.00,0.00
2022-06-16,4180.19,6104.00,0.00,0.00,0.00,0.00,0.00
2022-06-17,6378.29,8521.00,0.00,0.00,0.00,0.00,0.00
2022-06-18,9067.35,10928.00,0.00,0.00,0.00,0.00,0.00
2022-06-19,9653.02,11706.00,0.00,0.00,0.00,0.00,0.00
2022-06-20,7363.97,10504.00,0.00,0.00,0.00,0.00,0.00
2022-06-21,6644.38,9143.67,0.00,0.00,0.00,0.00,0.00
2022-06-22,3642.71,5260.00,0.00,0.00,0.00,0.00,0.00
2022-06-23,9931.76,11859.00,0.00,0.00,0.00,0.00,0.00
2022-06-24,2281.48,3285.50,0.00,0.00,0.00,0.00,0.00
2022-06-25,5468.53,7899.43,0.00,0.00,0.00,0.00,0.00
2022-06-26,9519.60,11150.00,0.00,0.00,0.00,0.00,0.00
2022-06-27,4589.89,6577.00,0.00,0.00,0.00,0.00,0.00
2022-06-28,13548.46,16998.00,0.00,0.00,8852.12,0.00,0.00
2022-06-29,8733.31,10861.23,0.00,0.00,0.00,0.00,0.00
2022-06-30,10051.36,11869.00,0.00,0.00,0.00,0.00,0.00
2022-07-01,4544.99,6635.00,0.00,0.00,0.00,0.00,0.00
2022-07-02,4273.73,6260.00,0.00,0.00,0.00,0.00,0.00
2022-07-03,10148.00,12111.00,0.00,0.00,0.00,0.00,0.00
2022-07-04,6745.56,9833.00,0.00,0.00,0.00,0.00,0.00
2022-07-05,10837.64,13179.28,0.00,0.00,0.00,0.00,0.00
2022-07-06,4235.96,6148.00,0.00,0.00,0.00,0.00,0.00
2022-07-07,9343.47,10852.00,0.00,0.00,0.00,0.00,0.00
2022-07-08,9605.37,11624.86,0.00,0.00,0.00,0.00,0.00
2022-07-09,9852.46,12501.00,0.00,0.00,0.00,0.00,0.00
2022-07-10,9467.72,10981.00,0.00,0.00,0.00,0.00,0.00
2022-07-11,4861.69,7135.52,0.00,0.00,0.00,0.00,0.00
2022-07-12,10513.59,12403.00,0.00,0.00,0.00,0.00,0.00
2022-07-13,4557.86,6681.00,0.00,0.00,0.00,0.00,0.00
2022-07-14,8130.01,10750.67,0.00,0.00,0.00,0.00,0.00
2022-07-15,8627.87,11892.00,0.00,0.00,0.00,0.00,0.00
2022-07-16,9598.44,12262.00,0.00,0.00,0.00,0.00,0.00
2022-07-17,9886.89,11561.42,0.00,0.00,0.00,0.00,0.00
2022-07-18,3710.26,5230.00,0.00,0.00,0.00,0.00,0.00
2022-07-19,10792.50,12776.29,0.00,0.00,0.00,0.00,0.00
2022-07-20,3711.04,5365.42,0.00,0.00,0.00,0.00,0.00
2022-07-21,12541.53,14317.00,0.00,0.00,0.00,0.00,0.00
2022-07-22,2393.42,3433.00,0.00,0.00,0.00,0.00,0.00
2022-07-23,4005.19,5874.00,0.00,0.00,0.00,0.00,0.00
2022-07-24,9193.27,10030.00,0.00,0.00,0.00,0.00,0.00
2022-07-25,3833.61,5508.00,0.00,0.00,0.00,0.00,0.00
2022-07-26,5305.66,7654.00,0.00,0.00,0.00,0.00,0.00
2022-07-27,9460.55,10685.00,0.00,0.00,0.00,0.00,0.00
2022-07-28,10044.72,11473.00,0.00,0.00,0.00,0.00,0.00
2022-07-29,15438.48,18558.00,0.00,0.00,0.00,0.00,0.00
2022-07-30,5708.84,8302.00,0.00,0.00,0.00,0.00,0.00
2022-07-31,10338.93,12289.93,0.00,0.00,0.00,0.00,0.00
2022-08-01,10185.50,14182.30,0.00,0.00,0.00,0.00,0.00
2022-08-02,12428.57,16178.00,0.00,0.00,0.00,0.00,0.00
2022-08-03,6556.49,8442.27,0.00,0.00,0.00,0.00,0.00
2022-08-04,10791.30,12702.18,0.00,0.00,0.00,0.00,0.00
2022-08-05,8229.69,11155.17,0.00,0.00,0.00,0.00,0.00
2022-08-06,7786.77,10821.00,0.00,0.00,0.00,0.00,0.00
2022-08-07,5626.03,8599.14,0.00,0.00,0.00,0.00,0.00
2022-08-08,10822.75,12808.00,0.00,0.00,0.00,0.00,0.00
2022-08-09,10179.70,11757.00,0.00,0.00,0.00,0.00,0.00
2022-08-10,6619.00,8181.00,0.00,0.00,0.00,0.00,0.00
2022-08-11,11110.64,13285.00,0.00,0.00,0.00,0.00,0.00
2022-08-12,9747.96,13337.00,0.00,0.00,0.00,0.00,0.00
2022-08-13,6527.48,8894.00,0.00,0.00,0.00,0.00,0.00
2022-08-14,9640.42,13016.00,0.00,0.00,0.00,0.00,0.00
2022-08-15,5395.52,6758.00,0.00,0.00,0.00,0.00,0.00
2022-08-16,12849.92,15805.00,0.00,0.00,0.00,0.00,0.00
2022-08-17,3055.39,4868.00,0.00,0.00,0.00,0.00,0.00
2022-08-18,12244.96,15886.00,0.00,0.00,0.00,0.00,0.00
2022-08-19,16256.06,21322.00,0.00,0.00,0.00,0.00,0.00
2022-08-20,5845.82,8701.37,0.00,0.00,0.00,0.00,0.00
2022-08-21,9045.21,10641.00,0.00,0.00,0.00,0.00,0.00
2022-08-22,3621.98,5206.00,0.00,0.00,0.00,0.00,0.00
2022-08-23,12637.69,14816.82,0.00,0.00,0.00,0.00,0.00
2022-08-24,5147.22,7143.00,0.00,0.00,0.00,0.00,0.00
2022-08-25,5087.98,7347.00,0.00,0.00,0.00,0.00,0.00
2022-08-26,25572.32,32812.00,0.00,0.00,0.00,0.00,0.00
2022-08-27,5387.03,8090.00,0.00,0.00,0.00,0.00,0.00
2022-08-28,7127.53,10385.00,0.00,0.00,0.00,0.00,0.00
2022-08-29,5430.32,7854.00,0.00,0.00,0.00,0.00,0.00
2022-08-30,12400.98,14460.14,0.00,0.00,0.00,0.00,0.00
2022-08-31,7454.34,9676.00,0.00,0.00,0.00,0.00,0.00
2022-09-01,9914.86,12091.00,0.00,0.00,0.00,0.00,0.00
2022-09-02,8186.22,10473.00,0.00,0.00,0.00,0.00,0.00
2022-09-03,5898.17,8678.00,0.00,0.00,0.00,0.00,0.00
2022-09-04,16460.41,20186.00,0.00,0.00,0.00,0.00,0.00
2022-09-05,2837.52,4189.00,0.00,0.00,0.00,0.00,0.00
2022-09-06,12887.22,16431.72,0.00,0.00,0.00,0.00,0.00
2022-09-07,4601.25,6790.00,0.00,0.00,0.00,0.00,0.00
2022-09-08,9843.51,11989.18,0.00,0.00,0.00,0.00,0.00
2022-09-09,13541.67,17232.37,0.00,0.00,0.00,0.00,0.00
2022-09-10,7954.56,11146.00,0.00,0.00,0.00,0.00,0.00
2022-09-11,10645.08,13650.00,0.00,0.00,0.00,0.00,0.00
2022-09-12,6323.54,9047.00,0.00,0.00,0.00,0.00,0.00
2022-09-13,9391.99,14385.88,0.00,0.00,0.00,0.00,0.00
2022-09-14,14645.58,19995.00,0.00,0.00,0.00,0.00,0.00
2022-09-15,4140.68,6045.00,0.00,0.00,0.00,0.00,0.00
2022-09-16,7827.68,10546.00,0.00,0.00,0.00,0.00,0.00
2022-09-17,12336.28,16111.00,0.00,0.00,0.00,0.00,0.00
2022-09-18,10371.57,12366.00,0.00,0.00,0.00,0.00,0.00
2022-09-19,6211.88,9005.00,0.00,0.00,0.00,0.00,0.00
2022-09-20,14171.12,16570.00,0.00,0.00,0.00,0.00,0.00
2022-09-21,4031.82,6032.30,0.00,0.00,0.00,0.00,0.00
2022-09-22,11079.17,13403.24,0.00,0.00,0.00,0.00,0.00
2022-09-23,8287.92,11289.00,0.00,0.00,0.00,0.00,0.00
2022-09-24,11282.00,14904.00,0.00,0.00,0.00,0.00,0.00
2022-09-25,8987.79,12755.00,0.00,0.00,0.00,0.00,0.00
2022-09-26,3806.06,8039.00,0.00,0.00,0.00,0.00,0.00
2022-09-27,7636.93,10348.67,0.00,0.00,0.00,0.00,0.00
2022-09-28,5158.94,7622.00,0.00,0.00,0.00,0.00,0.00
2022-09-29,4703.80,6864.62,0.00,0.00,0.00,0.00,0.00
2022-09-30,9299.43,12157.00,0.00,0.00,0.00,0.00,0.00
2022-10-01,5581.93,8229.00,0.00,0.00,0.00,0.00,0.00
2022-10-02,4282.08,6226.59,0.00,0.00,0.00,0.00,0.00
2022-10-03,10785.79,14242.00,0.00,0.00,0.00,0.00,0.00
2022-10-04,13542.09,18123.00,0.00,0.00,0.00,0.00,0.00
2022-10-05,7052.97,10235.00,0.00,0.00,0.00,0.00,0.00
2022-10-06,10525.97,13455.00,0.00,0.00,0.00,0.00,0.00
2022-10-07,9401.96,12238.00,0.00,0.00,0.00,0.00,0.00
2022-10-08,3904.28,5658.00,0.00,0.00,0.00,0.00,0.00
2022-10-09,10335.05,12524.00,0.00,0.00,0.00,0.00,0.00
2022-10-10,4560.03,6731.00,0.00,0.00,0.00,0.00,0.00
2022-10-11,10399.43,12603.00,0.00,0.00,0.00,0.00,0.00
2022-10-12,4974.37,7326.00,0.00,0.00,0.00,0.00,0.00
2022-10-13,3365.64,4872.00,0.00,0.00,0.00,0.00,0.00
2022-10-14,4679.80,6801.00,0.00,0.00,0.00,0.00,0.00
2022-10-15,11778.08,15034.00,0.00,0.00,0.00,0.00,0.00
2022-10-16,10642.71,12951.00,0.00,0.00,0.00,0.00,0.00
2022-10-17,11071.09,13730.00,0.00,0.00,0.00,0.00,0.00
2022-10-18,10262.93,13043.00,0.00,0.00,0.00,0.00,0.00
2022-10-19,4514.51,6676.00,0.00,0.00,0.00,0.00,0.00
2022-10-20,10627.84,13334.00,0.00,0.00,0.00,0.00,0.00
2022-10-21,11834.04,15205.00,0.00,0.00,0.00,0.00,0.00
2022-10-22,10819.50,14098.00,0.00,0.00,0.00,0.00,0.00
2022-10-23,10900.75,13768.00,0.00,0.00,0.00,0.00,0.00
2022-10-24,4514.94,6651.00,0.00,0.00,0.00,0.00,0.00
2022-10-25,10271.46,12887.00,0.00,0.00,0.00,0.00,0.00
2022-10-26,10470.05,12812.25,0.00,0.00,0.00,0.00,0.00
2022-10-27,10398.86,13167.00,0.00,0.00,0.00,0.00,0.00
2022-10-28,1847.38,2665.00,0.00,0.00,0.00,0.00,0.00
2022-10-29,6202.05,9283.00,0.00,0.00,0.00,0.00,0.00
2022-10-30,9161.06,12010.00,0.00,0.00,0.00,0.00,0.00
2022-10-31,5078.15,7424.00,0.00,0.00,0.00,0.00,0.00
2022-11-01,9950.46,12148.00,0.00,0.00,0.00,0.00,0.00
2022-11-02,6854.71,9421.00,0.00,0.00,0.00,0.00,0.00
2022-11-03,10021.09,12154.00,0.00,0.00,0.00,0.00,0.00
2022-11-04,11622.13,15204.00,0.00,0.00,0.00,0.00,0.00
2022-11-05,6558.58,9728.00,0.00,0.00,0.00,0.00,0.00
2022-11-06,10627.70,13220.00,0.00,0.00,0.00,0.00,0.00
2022-11-07,5725.57,8332.00,0.00,0.00,0.00,0.00,0.00
2022-11-08,6125.18,8937.00,0.00,0.00,0.00,0.00,0.00
2022-11-09,8560.56,9952.00,0.00,0.00,0.00,0.00,0.00
2022-11-10,1505.27,2454.00,0.00,0.00,0.00,0.00,0.00
2022-11-11,10623.62,14522.00,0.00,0.00,0.00,0.00,0.00
2022-11-12,11379.19,15247.00,0.00,0.00,0.00,0.00,0.00
2022-11-13,658.22,1091.70,0.00,0.00,0.00,0.00,0.00
2022-11-14,5011.42,7414.30,0.00,0.00,0.00,0.00,0.00
2022-11-15,15433.31,18477.00,0.00,0.00,0.00,0.00,0.00
2022-11-16,4448.72,6428.00,0.00,0.00,0.00,0.00,0.00
2022-11-17,9821.51,12257.00,0.00,0.00,0.00,0.00,0.00
2022-11-18,1199.58,1656.00,0.00,0.00,0.00,0.00,0.00
2022-11-19,2738.56,3921.00,0.00,0.00,0.00,0.00,0.00
2022-11-20,1794.95,2483.00,0.00,0.00,0.00,0.00,0.00
2022-11-21,3546.30,5208.00,0.00,0.00,0.00,0.00,0.00
2022-11-22,3032.92,4170.00,0.00,0.00,0.00,0.00,0.00
2022-11-23,1874.16,2592.00,0.00,0.00,0.00,0.00,0.00
2022-11-24,3070.67,4418.00,0.00,0.00,0.00,0.00,0.00
2022-11-25,8633.67,11983.00,0.00,0.00,0.00,0.00,0.00
2022-11-26,5048.38,7240.00,0.00,0.00,0.00,0.00,0.00
2022-11-27,3082.10,4371.00,0.00,0.00,0.00,0.00,0.00
2022-11-28,6039.41,8414.00,0.00,0.00,0.00,0.00,0.00
2022-11-29,1932.81,2721.00,0.00,0.00,0.00,0.00,0.00
2022-11-30,9047.13,12472.00,0.00,0.00,0.00,0.00,0.00
2022-12-01,6779.36,9581.00,0.00,0.00,0.00,0.00,0.00
2022-12-02,13971.26,19611.00,0.00,0.00,5048.52,0.00,0.00
2022-12-03,8455.83,11297.00,0.00,0.00,0.00,0.00,0.00
2022-12-04,6381.48,9386.26,0.00,0.00,0.00,0.00,0.00
2022-12-05,118.72,197.00,0.00,0.00,0.00,0.00,0.00
2022-12-06,10329.62,14020.00,0.00,0.00,0.00,0.00,0.00
2022-12-07,285.86,409.00,0.00,0.00,0.00,0.00,0.00
2022-12-08,8417.08,10206.00,0.00,0.00,0.00,0.00,0.00
2022-12-09,10674.46,14296.00,0.00,0.00,0.00,0.00,0.00
2022-12-10,7002.00,9884.00,0.00,0.00,0.00,0.00,0.00
2022-12-11,617.52,1056.00,0.00,0.00,0.00,0.00,0.00
2022-12-12,4090.44,5533.00,0.00,0.00,0.00,0.00,0.00
2022-12-13,7529.26,10416.00,0.00,0.00,0.00,0.00,0.00
2022-12-14,457.25,659.00,0.00,0.00,0.00,0.00,0.00
2022-12-15,795.00,1117.00,0.00,0.00,0.00,0.00,0.00
2022-12-16,1701.33,2566.00,0.00,0.00,0.00,0.00,0.00
2022-12-17,2165.45,3153.00,0.00,0.00,0.00,0.00,0.00
2022-12-18,1903.15,2774.00,0.00,0.00,0.00,0.00,0.00
2022-12-19,116.30,167.00,0.00,0.00,0.00,0.00,0.00
2022-12-20,2699.76,3998.00,0.00,0.00,0.00,0.00,0.00
2022-12-21,614.80,934.00,0.00,0.00,0.00,0.00,0.00
2022-12-22,59.20,87.00,0.00,0.00,0.00,0.00,0.00
2022-12-23,2890.98,4223.00,0.00,0.00,0.00,0.00,0.00
2022-12-24,4166.79,6287.00,0.00,0.00,0.00,0.00,0.00
2022-12-25,3765.46,5216.00,0.00,0.00,0.00,0.00,0.00
2022-12-26,4079.18,5649.00,0.00,0.00,0.00,0.00,0.00
2022-12-27,1521.96,2273.00,0.00,0.00,0.00,0.00,0.00
2022-12-28,3927.58,5813.00,0.00,0.00,0.00,0.00,0.00
2022-12-29,4072.79,6065.00,0.00,0.00,0.00,0.00,0.00
2022-12-30,9803.10,13950.00,0.00,0.00,0.00,0.00,0.00
2022-12-31,9778.56,13402.00,0.00,0.00,0.00,0.00,0.00
2023-01-01,10816.15,14795.73,0.00,0.00,0.00,0.00,0.00
2023-01-02,4258.46,6299.00,0.00,0.00,0.00,0.00,0.00
2023-01-03,10345.21,14140.96,0.00,0.00,0.00,0.00,0.00
2023-01-04,3838.01,5757.00,0.00,0.00,0.00,0.00,0.00
2023-01-05,629.96,1149.00,0.00,0.00,0.00,0.00,0.00
2023-01-06,12241.17,16657.00,0.00,0.00,0.00,0.00,0.00
2023-01-07,3747.37,6252.00,0.00,0.00,0.00,0.00,0.00
2023-01-08,1907.74,2825.00,0.00,0.00,0.00,0.00,0.00
2023-01-09,4335.49,6343.00,0.00,0.00,0.00,0.00,0.00
2023-01-10,8507.95,11420.56,0.00,0.00,0.00,0.00,0.00
2023-01-11,3912.14,5767.00,0.00,0.00,0.00,0.00,0.00
2023-01-12,67.76,99.00,0.00,0.00,0.00,0.00,0.00
2023-01-13,283.26,465.00,0.00,0.00,0.00,0.00,0.00
2023-01-14,709.22,1167.00,0.00,0.00,0.00,0.00,0.00
2023-01-15,7995.28,10455.00,0.00,0.00,0.00,0.00,0.00
2023-01-16,3516.73,5192.00,0.00,0.00,0.00,0.00,0.00
2023-01-17,4223.03,6419.00,0.00,0.00,0.00,0.00,0.00
2023-01-18,4143.43,6159.75,0.00,0.00,0.00,0.00,0.00
2023-01-19,5044.27,6087.00,0.00,0.00,0.00,0.00,0.00
2023-01-20,6385.59,9486.00,0.00,0.00,0.00,0.00,0.00
2023-01-21,1791.44,2655.00,0.00,0.00,0.00,0.00,0.00
2023-01-22,8229.98,10088.00,0.00,0.00,0.00,0.00,0.00
2023-01-23,2764.33,4021.48,0.00,0.00,0.00,0.00,0.00
2023-01-24,8071.25,10525.39,0.00,0.00,0.00,0.00,0.00
2023-01-25,3232.94,4875.00,0.00,0.00,0.00,0.00,0.00
2023-01-26,6179.03,9244.00,0.00,0.00,0.00,0.00,0.00
2023-01-27,6416.26,7851.00,0.00,0.00,0.00,0.00,0.00
2023-01-28,8330.69,10856.00,0.00,0.00,0.00,0.00,0.00
2023-01-29,558.19,965.00,0.00,0.00,0.00,0.00,0.00
2023-01-30,2059.90,3074.00,0.00,0.00,0.00,0.00,0.00
2023-01-31,9432.26,12887.00,0.00,0.00,0.00,0.00,0.00
2023-02-01,3370.06,4853.00,0.00,0.00,0.00,0.00,0.00
2023-02-02,9040.64,12218.00,0.00,0.00,0.00,0.00,0.00
2023-02-03,15185.26,19981.00,0.00,0.00,0.00,0.00,0.00
2023-02-04,9759.36,13365.00,0.00,0.00,0.00,0.00,0.00
